"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0050771","negative regulation of axonogenesis","21/2696","58/17229",0.362068965517241,2.31383019543641,4.31673292983627,0.000104002482416514,0.0155119702524231,0.014757404873417,"Sema6d/Ulk2/Sema5a/Tsc2/Rtn4/Dab1/Rtn4r/Spart/Ttc3/Dip2b/Ephb2/Fstl4/Efnb3/Syngap1/Rgma/Cdk5/Wnt5a/Arhgap4/Tnr/Mag/Mt3",21
"GO:0046434","organophosphate catabolic process","61/2696","246/17229",0.247967479674797,1.58465567778823,3.97795860101122,0.000121778152952419,0.0173853596134622,0.0165396649497659,"Ogt/Prkag2/Entpd5/Gpd1l/Smpdl3a/Etnppl/Prxl2c/Inpp5f/Idh1/Slc4a4/Nudt7/Entpd6/Prkaca/Khk/Pla2g6/Pon1/Gdpd3/Gapdhs/Jmjd8/Enpp3/Enpp5/Abhd12/Pde5a/Prdx6/Arl2/Ppargc1a/Fhit/Lipa/Tpi1/P2rx7/Zbtb20/Enpp2/Nudt10/Upp2/Pde8a/Sik2/Ogdh/Pla2g15/Pla2g7/Smpd1/Pld2/Acot7/Dhtkd1/Plcg2/Eno1b/Pfkm/Nudt18/Igf1/Entpd2/Nudt11/Fitm2/Tymp/Plcb3/Acot2/Cda/Abcd1/Galk1/Aldoa/Plbd1/Aldoart1/Pde4c",61
"GO:0044273","sulfur compound catabolic process","16/2696","39/17229",0.41025641025641,2.6217758502625,4.36701750681523,0.000126021723828482,0.0173853596134622,0.0165396649497659,"Hgsnat/Hexa/Sgsh/Nudt7/Arsb/Csad/Ids/Idua/Gusb/Gpc1/Acot7/Naglu/Fitm2/Acot2/Abcd1/Cbs",16
"GO:0015749","monosaccharide transmembrane transport","35/2696","120/17229",0.291666666666667,1.86391876854599,4.0902604011224,0.000126431199762067,0.0173853596134622,0.0165396649497659,"Slc27a1/Slc25a27/Sort1/Stxbp4/Septin7/Irs1/Prkci/Rap1a/Crebl2/Tsc2/Slc2a12/Met/Mfn2/Selenon/Slc2a8/Erbb4/Slc27a4/Ctns/Rhoq/Sorbs1/Adipoq/Acacb/Ak1/Fabp5/Esr1/Igf1/Pea15a/Slc2a4/Tert/C1qtnf12/Slc45a2/Ffar4/Gpc3/Trarg1/Gip",35
"GO:0019362","pyridine nucleotide metabolic process","48/2696","182/17229",0.263736263736264,1.68542733231161,4.00380456697391,0.000131133285720047,0.0173853596134622,0.0165396649497659,"Me1/Ogt/Prkag2/Gpd1l/Nnt/Gpd2/Prxl2c/Idh1/Prps2/Pcx/Slc4a4/Prkaca/Nadk2/Khk/Gapdhs/Jmjd8/Shpk/Arl2/Ppargc1a/Ldhb/Lipa/Tpi1/Idh2/P2rx7/Zbtb20/Aldh1l2/Slc37a2/Sik2/Ogdh/Naxe/Me2/Nqo1/Acacb/Naprt/Rbks/Dhtkd1/Eno1b/Pfkm/Igf1/Mdh1/Aspdh/Galk1/Aldoa/Fdxr/Qprt/Aldoart1/Mdh1b/Cbr2",48
"GO:0046496","nicotinamide nucleotide metabolic process","48/2696","182/17229",0.263736263736264,1.68542733231161,4.00380456697391,0.000131133285720047,0.0173853596134622,0.0165396649497659,"Me1/Ogt/Prkag2/Gpd1l/Nnt/Gpd2/Prxl2c/Idh1/Prps2/Pcx/Slc4a4/Prkaca/Nadk2/Khk/Gapdhs/Jmjd8/Shpk/Arl2/Ppargc1a/Ldhb/Lipa/Tpi1/Idh2/P2rx7/Zbtb20/Aldh1l2/Slc37a2/Sik2/Ogdh/Naxe/Me2/Nqo1/Acacb/Naprt/Rbks/Dhtkd1/Eno1b/Pfkm/Igf1/Mdh1/Aspdh/Galk1/Aldoa/Fdxr/Qprt/Aldoart1/Mdh1b/Cbr2",48
"GO:1904659","D-glucose transmembrane transport","34/2696","116/17229",0.293103448275862,1.8731006344009,4.06377787888451,0.000141159658610337,0.0179767410800054,0.0171022792143884,"Slc27a1/Slc25a27/Sort1/Stxbp4/Septin7/Irs1/Prkci/Rap1a/Crebl2/Tsc2/Slc2a12/Met/Mfn2/Slc2a8/Erbb4/Slc27a4/Ctns/Rhoq/Sorbs1/Adipoq/Acacb/Ak1/Fabp5/Esr1/Igf1/Pea15a/Slc2a4/Tert/C1qtnf12/Slc45a2/Ffar4/Gpc3/Trarg1/Gip",34
"GO:0035082","axoneme assembly","32/2696","107/17229",0.299065420560748,1.91120108710724,4.07219541313487,0.000144841842747756,0.0179767410800054,0.0171022792143884,"Dnah2/Cc2d2a/Cfap44/Clxn/Tekt2/Rsph1/Dnal1/Cep131/Cfap100/Odad1/Cfap47/Spag16/Rsph9/Spef1/Spef2/Drc7/Mns1/Dnah7a/Tbc1d21/Foxj1/Ccdc40/Dnai2/Ttll3/Ttc12/Bbof1/Dcx/Dnaaf4/Dnah7b/Cfap91/Cfap97d1/Drc1/Ttll8",32
"GO:0042063","gliogenesis","92/2696","409/17229",0.224938875305623,1.43748957071238,3.85670216231796,0.000147125571714493,0.0179767410800054,0.0171022792143884,"Lrp6/Bin1/Ccr2/Dtx1/Nlgn3/Csf1r/Omg/Creb1/Prkci/Dusp15/Adam22/Arsg/Gstp1/Rnf112/Nfia/Tppp/Lgi4/Mapk3/Rtn4/Clcn2/Gpr183/Dab1/Nr1d1/Ptprz1/Afdn/E2f1/Bok/Mfn2/Fn1/Dhh/Smo/Nfib/Hdac11/Tspan2/Bmp4/Adgrg6/Ntrk2/Pmp22/Epm2a/Idh2/Fgf10/Enpp2/Nfix/Adgrg1/Vim/Lamb2/Daam2/Bcan/Arrb2/Gpc1/Cdh2/Fgfr3/Atp1b2/Myoc/Olig2/Stap1/Mal/Apcdd1/Arhgef10/Naglu/Mir219a-2/Cers2/Ndn/Epha4/Cdk5/Wdr47/Gpm6b/Igf1/Cntn1/Dll3/Cntn2/Cntnap1/Lrp8/Dbi/Vegfc/C1qa/Cdkn2c/Cspg5/Mxra8/Dcx/Cntnap2/Tert/Trf/Ncan/Pparg/Tenm4/Tgfb2/Gsx2/Nkx6-2/Plp1/Mag/Nkx2-2os",92
"GO:0042759","long-chain fatty acid biosynthetic process","12/2696","25/17229",0.48,3.06747774480712,4.45549406420046,0.000147646716882378,0.0179767410800054,0.0171022792143884,"Gstp1/Fads1/Gstm1/Gstm4/Gstm7/Alox5/Acot7/Gstm2/Gstm6/Alox15/Plp1/Acsbg1",12
